id,location,position,experience,e_none,e_sma,e_smu/smk/stm,e_sp,e_d3,e_d4,e_s1,e_dp,e_gp,e_s2,e_s3,type,gig1,gig2,perks,turn_time,size,industry,salary
4851,Surabaya,Pegawai (non-manajemen & non-supervisor),1,0,1,1,0,0,0,0,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Bisnis (contoh: Kemeja),",8,50,Pameran/Manajemen acara/PIKP,4750000.0
2196,Surabaya,Pegawai (non-manajemen & non-supervisor),,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,E-commerce,Penjualan / Pemasaran,",",,,Lainnya,2750000.0
17939,Jakarta Raya,Supervisor/Koordinator,3,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,",",,,,19000000.0
9799,Semarang,Pegawai (non-manajemen & non-supervisor),,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Logistik/Rantai Pasokan,Pelayanan,"Kasual (contoh: Kaos),BPJS,",28,50,Transportasi/Logistik,3500000.0
11450,Cikarang,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,Manufaktur,Manufaktur,",",19,50,Manajemen/Konsulting HR,7000000.0
1430,Medan,Manajer/Asisten Manajer,5,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Logistik/Rantai Pasokan,Pelayanan,"Tip,Asuransi kesehatan,Bisnis (contoh: Kemeja),",29,1000,Manufaktur/Produksi,15000000.0
15258,Jakarta Pusat,Supervisor/Koordinator,2,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,",",19,50,Manajemen/Konsulting HR,8500000.0
23660,Jakarta Utara,Supervisor/Koordinator,1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Seni / Desain Kreatif,Seni/Media/Komunikasi,"Tip,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",29,200,Retail/Merchandise,6500000.0
27686,Pemalang,Supervisor/Koordinator,4,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,Telesales/Telemarketing,Penjualan / Pemasaran,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",16,500,Perbankan/Pelayanan Keuangan,6375000.0
41,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),Lunch BPJS Career Path,",4,200,Komputer/Teknik Informatika (Perangkat Lunak),5500000.0
17444,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),3,0,0,0,1,1,1,1,0,0,0,0,Kontrak,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Kasual (contoh: Kaos),Senin - Sabtu,",12,50,Retail/Merchandise,5720000.0
22517,Aceh,CEO/GM/Direktur/Manajer Senior,3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Makanan/Minuman/Pelayanan Restoran,Hotel/Restoran,",",,50,Makanan & Minuman/Katering/Restoran,18000000.0
23744,Makassar,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Parkir,Formil (contoh: Kemeja + Dasi),",28,200,Bahan Kimia/Pupuk/Pestisida,3340000.0
7631,Jakarta Utara,Pegawai (non-manajemen & non-supervisor),5,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,Hubungan Masyarakat,Seni/Media/Komunikasi,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",11,200,Industri Berat/Mesin/Peralatan,5250000.0
28917,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,",24,50,Asuransi,9600000.0
2591,Pontianak,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Kontrak,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,"Tunjangan Pendidikan,Tip,Monday-Saturday,",,200,Automobil/Mesin Tambahan Automotif/Kendaraan,2757500.0
22651,Jakarta Utara,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Logistik/Rantai Pasokan,Pelayanan,",",,50,Transportasi/Logistik,5400000.0
14159,Cikarang,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Pembelian/Manajemen Material,Manufaktur,"Tip,Penglihatan,-,",29,500,Umum & Grosir,3750000.0
22521,Jakarta Selatan,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,0,1,1,0,0,0,0,0,0,0,0,Penuh Waktu,Staf / Administrasi umum,Sumber Daya Manusia/Personalia,",",,,Umum & Grosir,4800000.0
16210,Surabaya,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",1,200,Umum & Grosir,5500000.0
147,Jakarta Barat,Manajer/Asisten Manajer,3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",,50,Periklanan/Marketing/Promosi/Hubungan Masyarakat,12500000.0
21428,Jakarta Raya,Supervisor/Koordinator,3,0,0,0,0,0,0,1,0,0,0,0,Kontrak,Logistik/Rantai Pasokan,Pelayanan,",",,,,7500000.0
18281,Jakarta Raya,Manajer/Asisten Manajer,5,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Uniform,",29,200,Makanan & Minuman/Katering/Restoran,14000000.0
23337,Bekasi,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Staf / Administrasi umum,Sumber Daya Manusia/Personalia,"Asuransi Gigi,Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",29,50,Manufaktur/Produksi,5250000.0
21671,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),3,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,E-commerce,Penjualan / Pemasaran,"Kasual (contoh: Kaos),senin - sabtu,",,50,Seni/Desain/Fashion,4800000.0
8012,Surabaya,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,0,1,1,0,0,0,0,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Kasual (contoh: Kaos),",20,200,Elektrikal & Elektronik,3840000.0
4061,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),2,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan - Teknik/Teknikal/IT,Penjualan / Pemasaran,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",28,200,Telekomunikasi,4600000.0
11254,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Hubungan Masyarakat,Seni/Media/Komunikasi,",",24,,Call Center/IT-Enabled Services/BPO,5750000.0
28171,Jakarta Selatan,Supervisor/Koordinator,5,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,E-commerce,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,",29,50,Kesehatan/Medis,8400000.0
16319,Surabaya,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Audit & Pajak,Akuntansi / Keuangan,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",2,50,Akunting / Audit / Layanan Pajak,4500000.0
12476,Jakarta Raya,Supervisor/Koordinator,5,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,Keuangan / Investasi Perusahaan ,Akuntansi / Keuangan,",",,,,7200000.0
31244,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),3,0,1,1,0,0,0,0,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Parkir,Bisnis (contoh: Kemeja),",27,200,Elektrikal & Elektronik,4750000.0
30489,Maluku Utara,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan - Jasa Keuangan,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",27,1000,Perbankan/Pelayanan Keuangan,2880000.0
1037,Cikarang,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Penjualan - Korporasi,Penjualan / Pemasaran,"Asuransi Gigi,Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",29,50,Manufaktur/Produksi,6500000.0
2134,Sleman,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,",",,,Makanan & Minuman/Katering/Restoran,2500000.0
10714,Jayapura,Pegawai (non-manajemen & non-supervisor),,1,0,0,0,0,0,0,0,0,0,0,Temporer,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Pinjaman,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",,50,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",5400000.0
28741,Bandung,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,0,1,1,1,1,1,0,0,0,0,0,Penuh Waktu,Periklanan,Seni/Media/Komunikasi,",",,,Lainnya,2125000.0
3914,Surabaya,Manajer/Asisten Manajer,3,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan - Jasa Keuangan,Penjualan / Pemasaran,"Tip,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",17,5000,Lainnya,8000000.0
16995,Tangerang,Supervisor/Koordinator,1,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan - Korporasi,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Uniform,",29,1000,Lingkungan/Kesehatan/Keamanan,5250000.0
16347,Aceh,Pegawai (non-manajemen & non-supervisor),3,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,",",,50,Makanan & Minuman/Katering/Restoran,6260000.0
798,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Audit & Pajak,Akuntansi / Keuangan,",",,,,9000000.0
16813,Bogor,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,E-commerce,Penjualan / Pemasaran,"Kasual (contoh: Kaos),",,200,Retail/Merchandise,3300000.0
23470,Tangerang,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,Hubungan Masyarakat,Seni/Media/Komunikasi,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",,50,Komputer/Teknik Informatika (Perangkat Lunak),7200000.0
25751,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Kontrak,Makanan/Minuman/Pelayanan Restoran,Hotel/Restoran,",",,,Makanan & Minuman/Katering/Restoran,1750000.0
13574,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),3,0,0,0,0,0,0,1,0,0,0,0,Kontrak,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),Ketenagakerjaan,",21,500,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",9600000.0
25452,Bandung,Supervisor/Koordinator,5,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Lainnya/Kategori tidak tersedia,Lainnya,"Asuransi Gigi,Tip,Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",2,2000,Tekstil/Garment,7500000.0
11930,Jakarta Pusat,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,IT-Admin Jaringan/Sistem/Database,Komputer/Teknologi Informasi,"Tip,Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",18,500,Komputer/Teknik Informatika (Perangkat Lunak),7500000.0
24002,Jakarta Raya,CEO/GM/Direktur/Manajer Senior,15,0,0,0,0,0,0,1,1,1,1,0,Penuh Waktu,Top Management / Manajemen Tingkat Atas,Sumber Daya Manusia/Personalia,",",29,50,Konsultasi (Bisnis & Manajemen),24000000.0
21036,Surabaya,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",29,1000,Perbankan/Pelayanan Keuangan,5150000.0
19588,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi Gigi,Tip,Asuransi kesehatan,Parkir,Penglihatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",26,500,Perbankan/Pelayanan Keuangan,12500000.0
16409,Yogyakarta,Supervisor/Koordinator,2,0,1,1,0,0,0,0,0,0,0,0,Kontrak,Penjualan Ritel,Penjualan / Pemasaran,",",,,,5000000.0
19992,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),3,0,0,0,0,0,0,1,0,0,0,0,Kontrak,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Tip,Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",23,50,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",7500000.0
28563,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Arsitek/Desain Interior,Bangunan/Konstruksi,",",,,Pelayanan Arsitek/Desain Interior,4250000.0
5477,Sulawesi Tenggara,Manajer/Asisten Manajer,8,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Geologi/Geofisika,Sains,"Asuransi Gigi,Tunjangan Pendidikan,Tip,Asuransi kesehatan,Pinjaman,Olahraga (contoh: pusat kebugaran),Parkir,Penglihatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",29,200,Produk Konsumen/Barang konsumen yang bergerak cepat,15000000.0
28765,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),2,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Bisnis (contoh: Kemeja),Monday - Saturday,",29,5000,Manufaktur/Produksi,4800000.0
19110,Tangerang,Pegawai (non-manajemen & non-supervisor),3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Arsitek/Desain Interior,Bangunan/Konstruksi,",",27,50,Pelayanan Arsitek/Desain Interior,5250000.0
5817,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),5,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Kasual (contoh: Kaos),senin - sabtu,",,50,Hiburan/Media,4800000.0
7722,Jakarta Utara,Supervisor/Koordinator,5,0,1,1,0,0,0,0,0,0,0,0,Penuh Waktu,Sekretaris,Sumber Daya Manusia/Personalia,",",,,,7200000.0
4285,Sumatera Barat,Manajer/Asisten Manajer,2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",,5000,Perbankan/Pelayanan Keuangan,11250000.0
13611,Jakarta Utara,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Staf / Administrasi umum,Sumber Daya Manusia/Personalia,",",,,Umum & Grosir,4250000.0
27700,Jakarta Barat,Manajer/Asisten Manajer,,0,0,0,0,0,0,1,1,1,1,1,Penuh Waktu,Penjualan - Korporasi,Penjualan / Pemasaran,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),-,",30,50,Kesehatan/Medis,9600000.0
24493,Jakarta Raya,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,IT-Admin Jaringan/Sistem/Database,Komputer/Teknologi Informasi,",",27,2000,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",6600000.0
22947,Jakarta Timur,Pegawai (non-manajemen & non-supervisor),2,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Logistik/Rantai Pasokan,Pelayanan,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",,50,Transportasi/Logistik,4000000.0
27493,Padang,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan - Jasa Keuangan,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",27,1000,Perbankan/Pelayanan Keuangan,2875000.0
3277,Jakarta Selatan,Supervisor/Koordinator,2,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Bisnis (contoh: Kemeja),",2,50,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",12000000.0
24955,Balikpapan,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan - Jasa Keuangan,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",27,1000,Perbankan/Pelayanan Keuangan,2880000.0
31527,Jakarta Barat,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Audit & Pajak,Akuntansi / Keuangan,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",3,50,Konsultasi (Bisnis & Manajemen),10000000.0
10402,Jambi,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Pembelian/Manajemen Material,Manufaktur,"Asuransi Gigi,Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",29,2000,Manufaktur/Produksi,3650000.0
10910,Klaten,Manajer/Asisten Manajer,5,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,",",29,50,Konsultasi (Bisnis & Manajemen),12500000.0
9673,Jakarta Utara,Supervisor/Koordinator,2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Logistik/Rantai Pasokan,Pelayanan,",",,,Transportasi/Logistik,7800000.0
28056,Jakarta Barat,Supervisor/Koordinator,5,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Properti/Real Estate,Bangunan/Konstruksi,"Tip,Asuransi kesehatan,Jam Bekerja yang Panjang,Bisnis (contoh: Kemeja),",8,50,Properti/Real Estate,7000000.0
8556,Jakarta Selatan,Manajer/Asisten Manajer,3,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Top Management / Manajemen Tingkat Atas,Sumber Daya Manusia/Personalia,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",,200,Makanan & Minuman/Katering/Restoran,7200000.0
12695,Jakarta Selatan,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Teknik Lainnya,Teknik,"Tunjangan Pendidikan,Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",3,50,Konsultasi (Bisnis & Manajemen),3600000.0
29364,Jakarta Pusat,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,"Asuransi Gigi,Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),Transportasi,",16,1000,Asuransi,6000000.0
24042,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),3,0,1,1,0,0,0,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Bisnis (contoh: Kemeja),-,",27,500,Manufaktur/Produksi,4350000.0
20714,Jakarta Raya,Supervisor/Koordinator,1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,"Tip,Kasual (contoh: Kaos),",23,50,Makanan & Minuman/Katering/Restoran,5250000.0
17882,Aceh,Supervisor/Koordinator,3,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Digital Marketing,Penjualan / Pemasaran,",",,50,Makanan & Minuman/Katering/Restoran,10680000.0
10170,Jawa Barat,Manajer/Asisten Manajer,6,0,0,0,0,0,0,1,1,1,1,0,Penuh Waktu,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,",",,,,15000000.0
19464,Batam,Manajer/Asisten Manajer,8,0,0,0,0,0,0,1,0,0,0,0,Kontrak,Teknik Lainnya,Teknik,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",18,500,Transportasi/Logistik,30000000.0
21576,Bali,Pegawai (non-manajemen & non-supervisor),4,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),BPJS Kesehatan dan BPJS Ketenagakerjaan,",26,200,Komputer/Teknik Informatika (Perangkat Lunak),6000000.0
20949,Bekasi,Pegawai (non-manajemen & non-supervisor),2,1,0,0,0,0,0,0,0,0,0,0,Kontrak,Mekanikal,Teknik,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",29,500,Konstruksi/Bangunan/Teknik,4800000.0
11061,Tangerang,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Teknik Sipil/Konstruksi Bangunan,Bangunan/Konstruksi,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),BPJS, Bonus, Annual Reward,",22,200,Konstruksi/Bangunan/Teknik,5750000.0
9842,Banten,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,"Parkir,Waktu regular, Senin - Jumat,",27,50,Retail/Merchandise,5040000.0
21268,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Penjualan - Jasa Keuangan,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",27,1000,Perbankan/Pelayanan Keuangan,4500000.0
154,Jakarta Selatan,Supervisor/Koordinator,3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi Gigi,Asuransi kesehatan,Waktu regular, Senin - Jumat,",28,200,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",12000000.0
14938,Jawa Timur,Manajer/Asisten Manajer,3,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Makanan/Minuman/Pelayanan Restoran,Hotel/Restoran,",",,,Makanan & Minuman/Katering/Restoran,4500000.0
25221,Jakarta Timur,Supervisor/Koordinator,1,0,0,0,1,1,1,1,0,0,0,0,Kontrak,Keuangan / Investasi Perusahaan ,Akuntansi / Keuangan,",",,,,8400000.0
25927,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),1,0,1,1,0,0,0,0,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Bisnis (contoh: Kemeja),",29,5000,Manajemen/Konsulting HR,5060000.0
19920,Jakarta Barat,Supervisor/Koordinator,1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,E-commerce,Penjualan / Pemasaran,"Tip,Kasual (contoh: Kaos),",,,Telekomunikasi,6500000.0
22519,Tangerang,Pegawai (non-manajemen & non-supervisor),4,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",9,200,Komputer/Teknik Informatika (Perangkat Lunak),12500000.0
30181,Jakarta Barat,Supervisor/Koordinator,3,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",21,500,Manufaktur/Produksi,6000000.0
21883,Jakarta Selatan,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,0,0,0,0,Kontrak,Penjualan - Korporasi,Penjualan / Pemasaran,"Tip,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",1,50,Umum & Grosir,4750000.0
30951,Surabaya,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Teknik Industri,Teknik,"Asuransi kesehatan,Bisnis (contoh: Kemeja),senin - sabtu,",29,200,Umum & Grosir,4750000.0
16537,Surabaya,Pegawai (non-manajemen & non-supervisor),1,0,1,1,0,0,0,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Seragam,Senin-Sabtu,",7,200,Retail/Merchandise,3000000.0
466,Rangkasbitung,Manajer/Asisten Manajer,3,0,0,0,0,0,0,1,1,1,1,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,",",,,Automobil/Mesin Tambahan Automotif/Kendaraan,7200000.0
22354,Jakarta Selatan,Pegawai (non-manajemen & non-supervisor),3,0,0,0,0,0,0,1,0,0,0,0,Kontrak,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,"Asuransi kesehatan,Pinjaman,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",27,500,Kesehatan/Medis,6500000.0
4385,Jakarta Raya,Supervisor/Koordinator,1,0,0,0,0,0,0,1,1,1,1,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,",",30,200,Manajemen/Konsulting HR,22500000.0
6110,Jawa Barat,Supervisor/Koordinator,1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Manufaktur,Manufaktur,"Asuransi Gigi,Asuransi kesehatan,Parkir,Penglihatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",13,2000,Kesehatan/Medis,4850000.0
