id,position,experience,e_none,e_sma,e_smu/smk/stm,e_sp,e_d3,e_d4,e_s1,e_dp,e_gp,e_s2,e_s3,gig1,gig2,industry,salary
7949,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Kontrak,"Komputer/Teknologi Informasi,IT-Perangkat Keras","Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",3250000.0
12745,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Layanan Kesehatan,Farmasi",Kesehatan/Medis,6000000.0
14725,IDR,Lulusan,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Kontrak,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",Manajemen/Konsulting HR,3450000.0
19622,IDR,Pegawai,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Penuh Waktu,"Bangunan/Konstruksi,Arsitek/Desain Interior",Properti/Real Estate,3600000.0
5828,IDR,Supervisor/Koordinator,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Automobil/Mesin Tambahan Automotif/Kendaraan,2500000.0
21727,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Kontrak,"Pelayanan,Pengacara / Asisten Legal",Agrikultural/Perkebunan/Peternakan Unggas/Perikanan,7200000.0
12264,IDR,Lulusan,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Pelayanan,Layanan Pelanggan",Hiburan/Media,4650000.0
21790,IDR,Supervisor/Koordinator,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",Manufaktur/Produksi,7475000.0
9534,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma)",0,1,1,1,1,1,0,0,0,0,Kontrak,"Manufaktur,Manufaktur",Makanan & Minuman/Katering/Restoran,4450000.0
15629,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Manufaktur,Penjaminan Kualitas / QA",Konstruksi/Bangunan/Teknik,4500000.0
208,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Kontrak,"Manufaktur,Pemeliharaan",Properti/Real Estate,4750000.0
392,IDR,Manajer/Asisten,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",Manajemen/Konsulting HR,20000000.0
13390,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Seni/Media/Komunikasi,Seni / Desain Kreatif",Retail/Merchandise,5750000.0
1218,IDR,Manajer/Asisten,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Pelayanan,Logistik/Rantai Pasokan",Automobil/Mesin Tambahan Automotif/Kendaraan,25000000.0
15157,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",Retail/Merchandise,3397235.0
8121,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Perbankan/Pelayanan Keuangan,4500000.0
10153,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Manufaktur,Pembelian/Manajemen Material",Umum & Grosir,9000000.0
17737,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Retail/Merchandise,4000000.0
8779,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",Manajemen/Konsulting HR,8050000.0
11221,IDR,Pegawai,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Penuh Waktu,"Pelayanan,Angkatan Bersenjata",Makanan & Minuman/Katering/Restoran,5520000.0
5165,IDR,Manajer/Asisten,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Pelayanan,Logistik/Rantai Pasokan",Transportasi/Logistik,13500000.0
21025,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Konstruksi/Bangunan/Teknik,3600000.0
4270,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",Komputer/Teknik Informatika (Perangkat Lunak),6000000.0
30406,IDR,Manajer/Asisten,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Agrikultural/Perkebunan/Peternakan Unggas/Perikanan,12500000.0
24302,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Audit & Pajak",Konstruksi/Bangunan/Teknik,4500000.0
20651,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Komputer/Teknik Informatika (Perangkat Lunak),7500000.0
25144,IDR,Pegawai,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,E-commerce",Retail/Merchandise,5580000.0
16452,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",BioTeknologi/Farmasi/Riset klinik,6750000.0
30687,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",Komputer/Teknik Informatika (Perangkat Lunak),5900000.0
18027,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Komputer/Teknik Informatika (Perangkat Lunak),9600000.0
31550,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Automobil/Mesin Tambahan Automotif/Kendaraan,6000000.0
4153,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",Konstruksi/Bangunan/Teknik,5000000.0
4257,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Umum & Grosir,6000000.0
17491,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Sains,Teknologi Makanan/Ahli Gizi",Manufaktur/Produksi,3040000.0
26860,IDR,Pegawai,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Penuh Waktu,"Lainnya,Pekerjaan Umum",Umum & Grosir,4150000.0
8400,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Pelayanan,Pengacara / Asisten Legal",Makanan & Minuman/Katering/Restoran,6000000.0
27663,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT",Industri Berat/Mesin/Peralatan,5760000.0
5434,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Retail/Merchandise,2850000.0
18333,IDR,Lulusan,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Komputer/Teknik Informatika (Perangkat Lunak),7500000.0
14067,IDR,Manajer/Asisten,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",,22500000.0
29076,IDR,Pegawai,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Kontrak,"Pendidikan/Pelatihan,Pendidikan",Pendidikan,3600000.0
17420,IDR,Manajer/Asisten,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Penuh Waktu,"Pelayanan,Pengacara / Asisten Legal",Manufaktur/Produksi,18000000.0
728,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Pelayanan,Logistik/Rantai Pasokan",Manufaktur/Produksi,2750000.0
3247,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",Manufaktur/Produksi,4660000.0
14779,IDR,Lulusan,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Pelayanan,Pengacara / Asisten Legal",Perbankan/Pelayanan Keuangan,6000000.0
14318,IDR,Manajer/Asisten,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,1,1,1,1,1,1,1,Penuh Waktu,"Pendidikan/Pelatihan,Pendidikan",Pendidikan,5750000.0
16201,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT",Manufaktur/Produksi,4150000.0
611,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Transportasi/Logistik,7000000.0
8317,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",Konsultasi (Bisnis & Manajemen),12000000.0
21972,IDR,Supervisor/Koordinator,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Teknik,Teknik Lainnya",Manufaktur/Produksi,4200000.0
30392,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Manajemen/Konsulting HR,4750000.0
22776,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",Perbankan/Pelayanan Keuangan,3100000.0
31161,IDR,Pegawai,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Produk Konsumen/Barang konsumen yang bergerak cepat,2520000.0
14262,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",Manufaktur/Produksi,6320930.0
26353,IDR,Manajer/Asisten,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",Retail/Merchandise,7000000.0
20813,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma)",0,0,0,1,1,1,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Komputer/Teknik Informatika (Perangkat Lunak),3500000.0
29312,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",Makanan & Minuman/Katering/Restoran,4500000.0
6229,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Manufaktur,Pembelian/Manajemen Material",Percetakan/Penerbitan,2900000.0
17553,IDR,Supervisor/Koordinator,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Perawatan/Kecantikan/Fitnes,7500000.0
17802,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Manufaktur,Manufaktur",Manufaktur/Produksi,4650000.0
16655,IDR,Manajer/Asisten,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Perbankan/Pelayanan Keuangan,11250000.0
14477,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Komputer/Teknik Informatika (Perangkat Lunak),3000000.0
7315,IDR,Supervisor/Koordinator,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Layanan Kesehatan,Diagnosa/Lainnya",Makanan & Minuman/Katering/Restoran,14400000.0
16609,IDR,Supervisor/Koordinator,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Pendidikan/Pelatihan,Pelatihan & Pengembangan",Jual Beli Saham/Sekuritas,7000000.0
9561,IDR,Pegawai,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",Makanan & Minuman/Katering/Restoran,2250000.0
13735,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",Transportasi/Logistik,8500000.0
18595,IDR,Supervisor/Koordinator,"Sertifikat Professional, D3 (Diploma), D4 (Diploma)",0,0,0,1,1,1,0,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Manufaktur/Produksi,4250000.0
25033,IDR,Supervisor/Koordinator,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Penuh Waktu,"Teknik,Mekanikal",,9700000.0
23400,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Kontrak,"Sumber Daya Manusia/Personalia,Sekretaris",Konstruksi/Bangunan/Teknik,7200000.0
12749,IDR,Lulusan,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Kesehatan/Medis,3650000.0
1494,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Pendidikan/Pelatihan,Pelatihan & Pengembangan",Pelayanan Perbaikan & Pemeliharaan,5500000.0
4155,IDR,Manajer/Asisten,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Kontrak,"Teknik,Teknik Elektro",Konstruksi/Bangunan/Teknik,14000000.0
8465,IDR,Manajer/Asisten,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Manajemen/Konsulting HR,30000000.0
21792,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Automobil/Mesin Tambahan Automotif/Kendaraan,4800000.0
17635,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",Perbankan/Pelayanan Keuangan,5520000.0
14801,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Retail/Merchandise,5520000.0
5693,IDR,Lulusan,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",Elektrikal & Elektronik,2100000.0
8599,IDR,Supervisor/Koordinator,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",Makanan & Minuman/Katering/Restoran,3750000.0
13844,IDR,Supervisor/Koordinator,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Produk Konsumen/Barang konsumen yang bergerak cepat,4750000.0
21062,IDR,Lulusan,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Periklanan/Marketing/Promosi/Hubungan Masyarakat,3240000.0
18882,IDR,Manajer/Asisten,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Kontrak,"Manufaktur,Manufaktur",Tekstil/Garment,8500000.0
16771,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Pendidikan,4750000.0
15940,IDR,Manajer/Asisten,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,E-commerce",Retail/Merchandise,18000000.0
1884,IDR,Supervisor/Koordinator,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",Makanan & Minuman/Katering/Restoran,3600000.0
12811,IDR,Lulusan,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Paruh Waktu,"Seni/Media/Komunikasi,Seni / Desain Kreatif",Periklanan/Marketing/Promosi/Hubungan Masyarakat,960000.0
1942,IDR,Pegawai,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",Makanan & Minuman/Katering/Restoran,2900000.0
20756,IDR,Manajer/Asisten,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",Manajemen/Konsulting HR,15000000.0
27344,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Manufaktur,Pembelian/Manajemen Material",Umum & Grosir,4400000.0
15814,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Paruh Waktu,"Penjualan / Pemasaran,Digital Marketing",Kesehatan/Medis,3400000.0
22889,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",Properti/Real Estate,4800000.0
23384,IDR,Manajer/Asisten,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",Percetakan/Penerbitan,16500000.0
14633,IDR,Supervisor/Koordinator,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",,8000000.0
283,IDR,Supervisor/Koordinator,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Kontrak,"Manufaktur,Pembelian/Manajemen Material",Produk Konsumen/Barang konsumen yang bergerak cepat,7000000.0
14491,IDR,Supervisor/Koordinator,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Teknik,Teknik Industri",Umum & Grosir,4500000.0
3825,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",Retail/Merchandise,7500000.0
25311,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Komputer/Teknik Informatika (Perangkat Lunak),9000000.0
9245,IDR,Pegawai,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Penuh Waktu,"Lainnya,Pekerjaan Umum",Properti/Real Estate,4515525.0
21324,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Pelayanan,Pengacara / Asisten Legal",Produk Konsumen/Barang konsumen yang bergerak cepat,3105000.0
23598,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Kontrak,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Komputer/Teknik Informatika (Perangkat Lunak),3750000.0
25441,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Kontrak,"Penjualan / Pemasaran,Telesales/Telemarketing",Lainnya,4800000.0
14040,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,E-commerce",Retail/Merchandise,6000000.0
15593,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",Asuransi,4200000.0
28789,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Lainnya,Lainnya/Kategori tidak tersedia",Lainnya,3750000.0
2096,IDR,Lulusan,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,E-commerce",Manufaktur/Produksi,4000000.0
29065,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Kontrak,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Komputer/Teknik Informatika (Perangkat Lunak),9000000.0
19257,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis","Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",6000000.0
12825,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",Akunting / Audit / Layanan Pajak,5200000.0
27689,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Layanan Kesehatan,Diagnosa/Lainnya",Makanan & Minuman/Katering/Restoran,18000000.0
4357,IDR,Manajer/Asisten,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Pelayanan,Logistik/Rantai Pasokan",Transportasi/Logistik,15000000.0
6755,IDR,Manajer/Asisten,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,1,1,1,1,1,1,1,Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",Retail/Merchandise,9750000.0
11850,IDR,Pegawai,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Penuh Waktu,"Manufaktur,Penjaminan Kualitas / QA",Umum & Grosir,4000000.0
22553,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Kontrak,"Bangunan/Konstruksi,Teknik Sipil/Konstruksi Bangunan",Properti/Real Estate,4500000.0
29073,IDR,Supervisor/Koordinator,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Penuh Waktu,"Manufaktur,Manufaktur",Tekstil/Garment,5000000.0
29884,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Makanan & Minuman/Katering/Restoran,4600000.0
4734,IDR,Pegawai,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Elektrikal & Elektronik,2640000.0
10984,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Manufaktur,Pembelian/Manajemen Material",Makanan & Minuman/Katering/Restoran,4825000.0
8706,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Sains,Geologi/Geofisika",Pertambangan,8400000.0
28208,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma)",0,0,0,1,1,1,0,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Komputer/Teknik Informatika (Perangkat Lunak),6000000.0
21937,IDR,Supervisor/Koordinator,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Manufaktur,Penjaminan Kualitas / QA",Manufaktur/Produksi,8400000.0
16121,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,1,1,1,1,1,1,1,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Akunting / Audit / Layanan Pajak,4700000.0
